__run_id,__done,model_version,candidate_family,task_type,input_size,cpu_utilization,ram_usage,gpu_utilization,vram_usage,performance_score,performance_score_type,response_time,input_token_size,output_token_size,energy_consumption
run_58_repetition_23,TODO,v2.5,qwen,summarization,short, , , , , , , , , , 
run_59_repetition_23,TODO,v2.5,qwen,summarization,long, , , , , , , , , , 
run_0_repetition_24,TODO,v0.1,mistral,generation,short, , , , , , , , , , 
run_1_repetition_24,TODO,v0.1,mistral,generation,long, , , , , , , , , , 
run_2_repetition_24,TODO,v0.1,mistral,answering,short, , , , , , , , , , 
run_3_repetition_24,TODO,v0.1,mistral,answering,long, , , , , , , , , , 
run_4_repetition_24,TODO,v0.1,mistral,summarization,short, , , , , , , , , , 
run_5_repetition_24,TODO,v0.1,mistral,summarization,long, , , , , , , , , , 
run_6_repetition_24,TODO,v0.2,mistral,generation,short, , , , , , , , , , 
run_7_repetition_24,TODO,v0.2,mistral,generation,long, , , , , , , , , , 
run_8_repetition_24,TODO,v0.2,mistral,answering,short, , , , , , , , , , 
run_9_repetition_24,TODO,v0.2,mistral,answering,long, , , , , , , , , , 
run_10_repetition_24,TODO,v0.2,mistral,summarization,short, , , , , , , , , , 
run_11_repetition_24,TODO,v0.2,mistral,summarization,long, , , , , , , , , , 
run_12_repetition_24,TODO,v0.3,mistral,generation,short, , , , , , , , , , 
run_13_repetition_24,TODO,v0.3,mistral,generation,long, , , , , , , , , , 
run_14_repetition_24,TODO,v0.3,mistral,answering,short, , , , , , , , , , 
run_15_repetition_24,TODO,v0.3,mistral,answering,long, , , , , , , , , , 
run_16_repetition_24,TODO,v0.3,mistral,summarization,short, , , , , , , , , , 
run_17_repetition_24,TODO,v0.3,mistral,summarization,long, , , , , , , , , , 
run_18_repetition_24,TODO,v1,gemma,generation,short, , , , , , , , , , 
run_19_repetition_24,TODO,v1,gemma,generation,long, , , , , , , , , , 
run_20_repetition_24,TODO,v1,gemma,answering,short, , , , , , , , , , 
run_21_repetition_24,TODO,v1,gemma,answering,long, , , , , , , , , , 
run_22_repetition_24,TODO,v1,gemma,summarization,short, , , , , , , , , , 
run_23_repetition_24,TODO,v1,gemma,summarization,long, , , , , , , , , , 
run_24_repetition_24,TODO,v1,qwen,generation,short, , , , , , , , , , 
run_25_repetition_24,TODO,v1,qwen,generation,long, , , , , , , , , , 
run_26_repetition_24,TODO,v1,qwen,answering,short, , , , , , , , , , 
run_27_repetition_24,TODO,v1,qwen,answering,long, , , , , , , , , , 
run_28_repetition_24,TODO,v1,qwen,summarization,short, , , , , , , , , , 
run_29_repetition_24,TODO,v1,qwen,summarization,long, , , , , , , , , , 
run_30_repetition_24,TODO,v1.1,gemma,generation,short, , , , , , , , , , 
run_31_repetition_24,TODO,v1.1,gemma,generation,long, , , , , , , , , , 
run_32_repetition_24,TODO,v1.1,gemma,answering,short, , , , , , , , , , 
run_33_repetition_24,TODO,v1.1,gemma,answering,long, , , , , , , , , , 
run_34_repetition_24,TODO,v1.1,gemma,summarization,short, , , , , , , , , , 
run_35_repetition_24,TODO,v1.1,gemma,summarization,long, , , , , , , , , , 
run_36_repetition_24,TODO,v1.5,qwen,generation,short, , , , , , , , , , 
run_37_repetition_24,TODO,v1.5,qwen,generation,long, , , , , , , , , , 
run_38_repetition_24,TODO,v1.5,qwen,answering,short, , , , , , , , , , 
run_39_repetition_24,TODO,v1.5,qwen,answering,long, , , , , , , , , , 
run_40_repetition_24,TODO,v1.5,qwen,summarization,short, , , , , , , , , , 
run_41_repetition_24,TODO,v1.5,qwen,summarization,long, , , , , , , , , , 
run_42_repetition_24,TODO,v2,gemma,generation,short, , , , , , , , , , 
run_43_repetition_24,TODO,v2,gemma,generation,long, , , , , , , , , , 
run_44_repetition_24,TODO,v2,gemma,answering,short, , , , , , , , , , 
run_45_repetition_24,TODO,v2,gemma,answering,long, , , , , , , , , , 
run_46_repetition_24,TODO,v2,gemma,summarization,short, , , , , , , , , , 
run_47_repetition_24,TODO,v2,gemma,summarization,long, , , , , , , , , , 
run_48_repetition_24,TODO,v2,qwen,generation,short, , , , , , , , , , 
run_49_repetition_24,TODO,v2,qwen,generation,long, , , , , , , , , , 
run_50_repetition_24,TODO,v2,qwen,answering,short, , , , , , , , , , 
run_51_repetition_24,TODO,v2,qwen,answering,long, , , , , , , , , , 
run_52_repetition_24,TODO,v2,qwen,summarization,short, , , , , , , , , , 
run_53_repetition_24,TODO,v2,qwen,summarization,long, , , , , , , , , , 
run_54_repetition_24,TODO,v2.5,qwen,generation,short, , , , , , , , , , 
run_55_repetition_24,TODO,v2.5,qwen,generation,long, , , , , , , , , , 
run_56_repetition_24,TODO,v2.5,qwen,answering,short, , , , , , , , , , 
run_57_repetition_24,TODO,v2.5,qwen,answering,long, , , , , , , , , , 
run_58_repetition_24,TODO,v2.5,qwen,summarization,short, , , , , , , , , , 
run_59_repetition_24,TODO,v2.5,qwen,summarization,long, , , , , , , , , , 
run_0_repetition_25,TODO,v0.1,mistral,generation,short, , , , , , , , , , 
run_1_repetition_25,TODO,v0.1,mistral,generation,long, , , , , , , , , , 
run_2_repetition_25,TODO,v0.1,mistral,answering,short, , , , , , , , , , 
run_3_repetition_25,TODO,v0.1,mistral,answering,long, , , , , , , , , , 
run_4_repetition_25,TODO,v0.1,mistral,summarization,short, , , , , , , , , , 
run_5_repetition_25,TODO,v0.1,mistral,summarization,long, , , , , , , , , , 
run_6_repetition_25,TODO,v0.2,mistral,generation,short, , , , , , , , , , 
run_7_repetition_25,TODO,v0.2,mistral,generation,long, , , , , , , , , , 
run_8_repetition_25,TODO,v0.2,mistral,answering,short, , , , , , , , , , 
run_9_repetition_25,TODO,v0.2,mistral,answering,long, , , , , , , , , , 
run_10_repetition_25,TODO,v0.2,mistral,summarization,short, , , , , , , , , , 
run_11_repetition_25,TODO,v0.2,mistral,summarization,long, , , , , , , , , , 
run_12_repetition_25,TODO,v0.3,mistral,generation,short, , , , , , , , , , 
run_13_repetition_25,TODO,v0.3,mistral,generation,long, , , , , , , , , , 
run_14_repetition_25,TODO,v0.3,mistral,answering,short, , , , , , , , , , 
run_15_repetition_25,TODO,v0.3,mistral,answering,long, , , , , , , , , , 
run_16_repetition_25,TODO,v0.3,mistral,summarization,short, , , , , , , , , , 
run_17_repetition_25,TODO,v0.3,mistral,summarization,long, , , , , , , , , , 
run_18_repetition_25,TODO,v1,gemma,generation,short, , , , , , , , , , 
run_19_repetition_25,TODO,v1,gemma,generation,long, , , , , , , , , , 
run_20_repetition_25,TODO,v1,gemma,answering,short, , , , , , , , , , 
run_21_repetition_25,TODO,v1,gemma,answering,long, , , , , , , , , , 
run_22_repetition_25,TODO,v1,gemma,summarization,short, , , , , , , , , , 
run_23_repetition_25,TODO,v1,gemma,summarization,long, , , , , , , , , , 
run_24_repetition_25,TODO,v1,qwen,generation,short, , , , , , , , , , 
run_25_repetition_25,TODO,v1,qwen,generation,long, , , , , , , , , , 
run_26_repetition_25,TODO,v1,qwen,answering,short, , , , , , , , , , 
run_27_repetition_25,TODO,v1,qwen,answering,long, , , , , , , , , , 
run_28_repetition_25,TODO,v1,qwen,summarization,short, , , , , , , , , , 
run_29_repetition_25,TODO,v1,qwen,summarization,long, , , , , , , , , , 
run_30_repetition_25,TODO,v1.1,gemma,generation,short, , , , , , , , , , 
run_31_repetition_25,TODO,v1.1,gemma,generation,long, , , , , , , , , , 
run_32_repetition_25,TODO,v1.1,gemma,answering,short, , , , , , , , , , 
run_33_repetition_25,TODO,v1.1,gemma,answering,long, , , , , , , , , , 
run_34_repetition_25,TODO,v1.1,gemma,summarization,short, , , , , , , , , , 
run_35_repetition_25,TODO,v1.1,gemma,summarization,long, , , , , , , , , , 
run_36_repetition_25,TODO,v1.5,qwen,generation,short, , , , , , , , , , 
run_37_repetition_25,TODO,v1.5,qwen,generation,long, , , , , , , , , , 
run_38_repetition_25,TODO,v1.5,qwen,answering,short, , , , , , , , , , 
run_39_repetition_25,TODO,v1.5,qwen,answering,long, , , , , , , , , , 
run_40_repetition_25,TODO,v1.5,qwen,summarization,short, , , , , , , , , , 
run_41_repetition_25,TODO,v1.5,qwen,summarization,long, , , , , , , , , , 
run_42_repetition_25,TODO,v2,gemma,generation,short, , , , , , , , , , 
run_43_repetition_25,TODO,v2,gemma,generation,long, , , , , , , , , , 
run_44_repetition_25,TODO,v2,gemma,answering,short, , , , , , , , , , 
run_45_repetition_25,TODO,v2,gemma,answering,long, , , , , , , , , , 
run_46_repetition_25,TODO,v2,gemma,summarization,short, , , , , , , , , , 
run_47_repetition_25,TODO,v2,gemma,summarization,long, , , , , , , , , , 
run_48_repetition_25,TODO,v2,qwen,generation,short, , , , , , , , , , 
run_49_repetition_25,TODO,v2,qwen,generation,long, , , , , , , , , , 
run_50_repetition_25,TODO,v2,qwen,answering,short, , , , , , , , , , 
run_51_repetition_25,TODO,v2,qwen,answering,long, , , , , , , , , , 
run_52_repetition_25,TODO,v2,qwen,summarization,short, , , , , , , , , , 
run_53_repetition_25,TODO,v2,qwen,summarization,long, , , , , , , , , , 
run_54_repetition_25,TODO,v2.5,qwen,generation,short, , , , , , , , , , 
run_55_repetition_25,TODO,v2.5,qwen,generation,long, , , , , , , , , , 
run_56_repetition_25,TODO,v2.5,qwen,answering,short, , , , , , , , , , 
run_57_repetition_25,TODO,v2.5,qwen,answering,long, , , , , , , , , , 
run_58_repetition_25,TODO,v2.5,qwen,summarization,short, , , , , , , , , , 
run_59_repetition_25,TODO,v2.5,qwen,summarization,long, , , , , , , , , , 
run_0_repetition_26,TODO,v0.1,mistral,generation,short, , , , , , , , , , 
run_1_repetition_26,TODO,v0.1,mistral,generation,long, , , , , , , , , , 
run_2_repetition_26,TODO,v0.1,mistral,answering,short, , , , , , , , , , 
run_3_repetition_26,TODO,v0.1,mistral,answering,long, , , , , , , , , , 
run_4_repetition_26,TODO,v0.1,mistral,summarization,short, , , , , , , , , , 
run_5_repetition_26,TODO,v0.1,mistral,summarization,long, , , , , , , , , , 
run_6_repetition_26,TODO,v0.2,mistral,generation,short, , , , , , , , , , 
run_7_repetition_26,TODO,v0.2,mistral,generation,long, , , , , , , , , , 
run_8_repetition_26,TODO,v0.2,mistral,answering,short, , , , , , , , , , 
run_9_repetition_26,TODO,v0.2,mistral,answering,long, , , , , , , , , , 
run_10_repetition_26,TODO,v0.2,mistral,summarization,short, , , , , , , , , , 
run_11_repetition_26,TODO,v0.2,mistral,summarization,long, , , , , , , , , , 
run_12_repetition_26,TODO,v0.3,mistral,generation,short, , , , , , , , , , 
run_13_repetition_26,TODO,v0.3,mistral,generation,long, , , , , , , , , , 
run_14_repetition_26,TODO,v0.3,mistral,answering,short, , , , , , , , , , 
run_15_repetition_26,TODO,v0.3,mistral,answering,long, , , , , , , , , , 
run_16_repetition_26,TODO,v0.3,mistral,summarization,short, , , , , , , , , , 
run_17_repetition_26,TODO,v0.3,mistral,summarization,long, , , , , , , , , , 
run_18_repetition_26,TODO,v1,gemma,generation,short, , , , , , , , , , 
run_19_repetition_26,TODO,v1,gemma,generation,long, , , , , , , , , , 
run_20_repetition_26,TODO,v1,gemma,answering,short, , , , , , , , , , 
run_21_repetition_26,TODO,v1,gemma,answering,long, , , , , , , , , , 
run_22_repetition_26,TODO,v1,gemma,summarization,short, , , , , , , , , , 
run_23_repetition_26,TODO,v1,gemma,summarization,long, , , , , , , , , , 
run_24_repetition_26,TODO,v1,qwen,generation,short, , , , , , , , , , 
run_25_repetition_26,TODO,v1,qwen,generation,long, , , , , , , , , , 
run_26_repetition_26,TODO,v1,qwen,answering,short, , , , , , , , , , 
run_27_repetition_26,TODO,v1,qwen,answering,long, , , , , , , , , , 
run_28_repetition_26,TODO,v1,qwen,summarization,short, , , , , , , , , , 
run_29_repetition_26,TODO,v1,qwen,summarization,long, , , , , , , , , , 
run_30_repetition_26,TODO,v1.1,gemma,generation,short, , , , , , , , , , 
run_31_repetition_26,TODO,v1.1,gemma,generation,long, , , , , , , , , , 
run_32_repetition_26,TODO,v1.1,gemma,answering,short, , , , , , , , , , 
run_33_repetition_26,TODO,v1.1,gemma,answering,long, , , , , , , , , , 
run_34_repetition_26,TODO,v1.1,gemma,summarization,short, , , , , , , , , , 
run_35_repetition_26,TODO,v1.1,gemma,summarization,long, , , , , , , , , , 
run_36_repetition_26,TODO,v1.5,qwen,generation,short, , , , , , , , , , 
run_37_repetition_26,TODO,v1.5,qwen,generation,long, , , , , , , , , , 
run_38_repetition_26,TODO,v1.5,qwen,answering,short, , , , , , , , , , 
run_39_repetition_26,TODO,v1.5,qwen,answering,long, , , , , , , , , , 
run_40_repetition_26,TODO,v1.5,qwen,summarization,short, , , , , , , , , , 
run_41_repetition_26,TODO,v1.5,qwen,summarization,long, , , , , , , , , , 
run_42_repetition_26,TODO,v2,gemma,generation,short, , , , , , , , , , 
run_43_repetition_26,TODO,v2,gemma,generation,long, , , , , , , , , , 
run_44_repetition_26,TODO,v2,gemma,answering,short, , , , , , , , , , 
run_45_repetition_26,TODO,v2,gemma,answering,long, , , , , , , , , , 
run_46_repetition_26,TODO,v2,gemma,summarization,short, , , , , , , , , , 
run_47_repetition_26,TODO,v2,gemma,summarization,long, , , , , , , , , , 
run_48_repetition_26,TODO,v2,qwen,generation,short, , , , , , , , , , 
run_49_repetition_26,TODO,v2,qwen,generation,long, , , , , , , , , , 
run_50_repetition_26,TODO,v2,qwen,answering,short, , , , , , , , , , 
run_51_repetition_26,TODO,v2,qwen,answering,long, , , , , , , , , , 
run_52_repetition_26,TODO,v2,qwen,summarization,short, , , , , , , , , , 
run_53_repetition_26,TODO,v2,qwen,summarization,long, , , , , , , , , , 
run_54_repetition_26,TODO,v2.5,qwen,generation,short, , , , , , , , , , 
run_55_repetition_26,TODO,v2.5,qwen,generation,long, , , , , , , , , , 
run_56_repetition_26,TODO,v2.5,qwen,answering,short, , , , , , , , , , 
run_57_repetition_26,TODO,v2.5,qwen,answering,long, , , , , , , , , , 
run_58_repetition_26,TODO,v2.5,qwen,summarization,short, , , , , , , , , , 
run_59_repetition_26,TODO,v2.5,qwen,summarization,long, , , , , , , , , , 
run_0_repetition_27,TODO,v0.1,mistral,generation,short, , , , , , , , , , 
run_1_repetition_27,TODO,v0.1,mistral,generation,long, , , , , , , , , , 
run_2_repetition_27,TODO,v0.1,mistral,answering,short, , , , , , , , , , 
run_3_repetition_27,TODO,v0.1,mistral,answering,long, , , , , , , , , , 
run_4_repetition_27,TODO,v0.1,mistral,summarization,short, , , , , , , , , , 
run_5_repetition_27,TODO,v0.1,mistral,summarization,long, , , , , , , , , , 
run_6_repetition_27,TODO,v0.2,mistral,generation,short, , , , , , , , , , 
run_7_repetition_27,TODO,v0.2,mistral,generation,long, , , , , , , , , , 
run_8_repetition_27,TODO,v0.2,mistral,answering,short, , , , , , , , , , 
run_9_repetition_27,TODO,v0.2,mistral,answering,long, , , , , , , , , , 
run_10_repetition_27,TODO,v0.2,mistral,summarization,short, , , , , , , , , , 
run_11_repetition_27,TODO,v0.2,mistral,summarization,long, , , , , , , , , , 
run_12_repetition_27,TODO,v0.3,mistral,generation,short, , , , , , , , , , 
run_13_repetition_27,TODO,v0.3,mistral,generation,long, , , , , , , , , , 
run_14_repetition_27,TODO,v0.3,mistral,answering,short, , , , , , , , , , 
run_15_repetition_27,TODO,v0.3,mistral,answering,long, , , , , , , , , , 
run_16_repetition_27,TODO,v0.3,mistral,summarization,short, , , , , , , , , , 
run_17_repetition_27,TODO,v0.3,mistral,summarization,long, , , , , , , , , , 
run_18_repetition_27,TODO,v1,gemma,generation,short, , , , , , , , , , 
run_19_repetition_27,TODO,v1,gemma,generation,long, , , , , , , , , , 
run_20_repetition_27,TODO,v1,gemma,answering,short, , , , , , , , , , 
run_21_repetition_27,TODO,v1,gemma,answering,long, , , , , , , , , , 
run_22_repetition_27,TODO,v1,gemma,summarization,short, , , , , , , , , , 
run_23_repetition_27,TODO,v1,gemma,summarization,long, , , , , , , , , , 
run_24_repetition_27,TODO,v1,qwen,generation,short, , , , , , , , , , 
run_25_repetition_27,TODO,v1,qwen,generation,long, , , , , , , , , , 
run_26_repetition_27,TODO,v1,qwen,answering,short, , , , , , , , , , 
run_27_repetition_27,TODO,v1,qwen,answering,long, , , , , , , , , , 
run_28_repetition_27,TODO,v1,qwen,summarization,short, , , , , , , , , , 
run_29_repetition_27,TODO,v1,qwen,summarization,long, , , , , , , , , , 
run_30_repetition_27,TODO,v1.1,gemma,generation,short, , , , , , , , , , 
run_31_repetition_27,TODO,v1.1,gemma,generation,long, , , , , , , , , , 
run_32_repetition_27,TODO,v1.1,gemma,answering,short, , , , , , , , , , 
run_33_repetition_27,TODO,v1.1,gemma,answering,long, , , , , , , , , , 
run_34_repetition_27,TODO,v1.1,gemma,summarization,short, , , , , , , , , , 
run_35_repetition_27,TODO,v1.1,gemma,summarization,long, , , , , , , , , , 
run_36_repetition_27,TODO,v1.5,qwen,generation,short, , , , , , , , , , 
run_37_repetition_27,TODO,v1.5,qwen,generation,long, , , , , , , , , , 
run_38_repetition_27,TODO,v1.5,qwen,answering,short, , , , , , , , , , 
run_39_repetition_27,TODO,v1.5,qwen,answering,long, , , , , , , , , , 
run_40_repetition_27,TODO,v1.5,qwen,summarization,short, , , , , , , , , , 
run_41_repetition_27,TODO,v1.5,qwen,summarization,long, , , , , , , , , , 
run_42_repetition_27,TODO,v2,gemma,generation,short, , , , , , , , , , 
run_43_repetition_27,TODO,v2,gemma,generation,long, , , , , , , , , , 
run_44_repetition_27,TODO,v2,gemma,answering,short, , , , , , , , , , 
run_45_repetition_27,TODO,v2,gemma,answering,long, , , , , , , , , , 
run_46_repetition_27,TODO,v2,gemma,summarization,short, , , , , , , , , , 
run_47_repetition_27,TODO,v2,gemma,summarization,long, , , , , , , , , , 
run_48_repetition_27,TODO,v2,qwen,generation,short, , , , , , , , , , 
run_49_repetition_27,TODO,v2,qwen,generation,long, , , , , , , , , , 
run_50_repetition_27,TODO,v2,qwen,answering,short, , , , , , , , , , 
run_51_repetition_27,TODO,v2,qwen,answering,long, , , , , , , , , , 
run_52_repetition_27,TODO,v2,qwen,summarization,short, , , , , , , , , , 
run_53_repetition_27,TODO,v2,qwen,summarization,long, , , , , , , , , , 
run_54_repetition_27,TODO,v2.5,qwen,generation,short, , , , , , , , , , 
run_55_repetition_27,TODO,v2.5,qwen,generation,long, , , , , , , , , , 
run_56_repetition_27,TODO,v2.5,qwen,answering,short, , , , , , , , , , 
run_57_repetition_27,TODO,v2.5,qwen,answering,long, , , , , , , , , , 
run_58_repetition_27,TODO,v2.5,qwen,summarization,short, , , , , , , , , , 
run_59_repetition_27,TODO,v2.5,qwen,summarization,long, , , , , , , , , , 
run_0_repetition_28,TODO,v0.1,mistral,generation,short, , , , , , , , , , 
run_1_repetition_28,TODO,v0.1,mistral,generation,long, , , , , , , , , , 
run_2_repetition_28,TODO,v0.1,mistral,answering,short, , , , , , , , , , 
run_3_repetition_28,TODO,v0.1,mistral,answering,long, , , , , , , , , , 
run_4_repetition_28,TODO,v0.1,mistral,summarization,short, , , , , , , , , , 
run_5_repetition_28,TODO,v0.1,mistral,summarization,long, , , , , , , , , , 
run_6_repetition_28,TODO,v0.2,mistral,generation,short, , , , , , , , , , 
run_7_repetition_28,TODO,v0.2,mistral,generation,long, , , , , , , , , , 
run_8_repetition_28,TODO,v0.2,mistral,answering,short, , , , , , , , , , 
run_9_repetition_28,TODO,v0.2,mistral,answering,long, , , , , , , , , , 
run_10_repetition_28,TODO,v0.2,mistral,summarization,short, , , , , , , , , , 
run_11_repetition_28,TODO,v0.2,mistral,summarization,long, , , , , , , , , , 
run_12_repetition_28,TODO,v0.3,mistral,generation,short, , , , , , , , , , 
run_13_repetition_28,TODO,v0.3,mistral,generation,long, , , , , , , , , , 
run_14_repetition_28,TODO,v0.3,mistral,answering,short, , , , , , , , , , 
run_15_repetition_28,TODO,v0.3,mistral,answering,long, , , , , , , , , , 
run_16_repetition_28,TODO,v0.3,mistral,summarization,short, , , , , , , , , , 
run_17_repetition_28,TODO,v0.3,mistral,summarization,long, , , , , , , , , , 
run_18_repetition_28,TODO,v1,gemma,generation,short, , , , , , , , , , 
run_19_repetition_28,TODO,v1,gemma,generation,long, , , , , , , , , , 
run_20_repetition_28,TODO,v1,gemma,answering,short, , , , , , , , , , 
run_21_repetition_28,TODO,v1,gemma,answering,long, , , , , , , , , , 
run_22_repetition_28,TODO,v1,gemma,summarization,short, , , , , , , , , , 
run_23_repetition_28,TODO,v1,gemma,summarization,long, , , , , , , , , , 
run_24_repetition_28,TODO,v1,qwen,generation,short, , , , , , , , , , 
run_25_repetition_28,TODO,v1,qwen,generation,long, , , , , , , , , , 
run_26_repetition_28,TODO,v1,qwen,answering,short, , , , , , , , , , 
run_27_repetition_28,TODO,v1,qwen,answering,long, , , , , , , , , , 
run_28_repetition_28,TODO,v1,qwen,summarization,short, , , , , , , , , , 
run_29_repetition_28,TODO,v1,qwen,summarization,long, , , , , , , , , , 
run_30_repetition_28,TODO,v1.1,gemma,generation,short, , , , , , , , , , 
run_31_repetition_28,TODO,v1.1,gemma,generation,long, , , , , , , , , , 
run_32_repetition_28,TODO,v1.1,gemma,answering,short, , , , , , , , , , 
run_33_repetition_28,TODO,v1.1,gemma,answering,long, , , , , , , , , , 
run_34_repetition_28,TODO,v1.1,gemma,summarization,short, , , , , , , , , , 
run_35_repetition_28,TODO,v1.1,gemma,summarization,long, , , , , , , , , , 
run_36_repetition_28,TODO,v1.5,qwen,generation,short, , , , , , , , , , 
run_37_repetition_28,TODO,v1.5,qwen,generation,long, , , , , , , , , , 
run_38_repetition_28,TODO,v1.5,qwen,answering,short, , , , , , , , , , 
run_39_repetition_28,TODO,v1.5,qwen,answering,long, , , , , , , , , , 
run_40_repetition_28,TODO,v1.5,qwen,summarization,short, , , , , , , , , , 
run_41_repetition_28,TODO,v1.5,qwen,summarization,long, , , , , , , , , , 
run_42_repetition_28,TODO,v2,gemma,generation,short, , , , , , , , , , 
run_43_repetition_28,TODO,v2,gemma,generation,long, , , , , , , , , , 
run_44_repetition_28,TODO,v2,gemma,answering,short, , , , , , , , , , 
run_45_repetition_28,TODO,v2,gemma,answering,long, , , , , , , , , , 
run_46_repetition_28,TODO,v2,gemma,summarization,short, , , , , , , , , , 
run_47_repetition_28,TODO,v2,gemma,summarization,long, , , , , , , , , , 
run_48_repetition_28,TODO,v2,qwen,generation,short, , , , , , , , , , 
run_49_repetition_28,TODO,v2,qwen,generation,long, , , , , , , , , , 
run_50_repetition_28,TODO,v2,qwen,answering,short, , , , , , , , , , 
run_51_repetition_28,TODO,v2,qwen,answering,long, , , , , , , , , , 
run_52_repetition_28,TODO,v2,qwen,summarization,short, , , , , , , , , , 
run_53_repetition_28,TODO,v2,qwen,summarization,long, , , , , , , , , , 
run_54_repetition_28,TODO,v2.5,qwen,generation,short, , , , , , , , , , 
run_55_repetition_28,TODO,v2.5,qwen,generation,long, , , , , , , , , , 
run_56_repetition_28,TODO,v2.5,qwen,answering,short, , , , , , , , , , 
run_57_repetition_28,TODO,v2.5,qwen,answering,long, , , , , , , , , , 
run_58_repetition_28,TODO,v2.5,qwen,summarization,short, , , , , , , , , , 
run_59_repetition_28,TODO,v2.5,qwen,summarization,long, , , , , , , , , , 
run_0_repetition_29,TODO,v0.1,mistral,generation,short, , , , , , , , , , 
run_1_repetition_29,TODO,v0.1,mistral,generation,long, , , , , , , , , , 
run_2_repetition_29,TODO,v0.1,mistral,answering,short, , , , , , , , , , 
run_3_repetition_29,TODO,v0.1,mistral,answering,long, , , , , , , , , , 
run_4_repetition_29,TODO,v0.1,mistral,summarization,short, , , , , , , , , , 
run_5_repetition_29,TODO,v0.1,mistral,summarization,long, , , , , , , , , , 
run_6_repetition_29,TODO,v0.2,mistral,generation,short, , , , , , , , , , 
run_7_repetition_29,TODO,v0.2,mistral,generation,long, , , , , , , , , , 
run_8_repetition_29,TODO,v0.2,mistral,answering,short, , , , , , , , , , 
run_9_repetition_29,TODO,v0.2,mistral,answering,long, , , , , , , , , , 
run_10_repetition_29,TODO,v0.2,mistral,summarization,short, , , , , , , , , , 
run_11_repetition_29,TODO,v0.2,mistral,summarization,long, , , , , , , , , , 
run_12_repetition_29,TODO,v0.3,mistral,generation,short, , , , , , , , , , 
run_13_repetition_29,TODO,v0.3,mistral,generation,long, , , , , , , , , , 
run_14_repetition_29,TODO,v0.3,mistral,answering,short, , , , , , , , , , 
run_15_repetition_29,TODO,v0.3,mistral,answering,long, , , , , , , , , , 
run_16_repetition_29,TODO,v0.3,mistral,summarization,short, , , , , , , , , , 
run_17_repetition_29,TODO,v0.3,mistral,summarization,long, , , , , , , , , , 
run_18_repetition_29,TODO,v1,gemma,generation,short, , , , , , , , , , 
run_19_repetition_29,TODO,v1,gemma,generation,long, , , , , , , , , , 
run_20_repetition_29,TODO,v1,gemma,answering,short, , , , , , , , , , 
run_21_repetition_29,TODO,v1,gemma,answering,long, , , , , , , , , , 
run_22_repetition_29,TODO,v1,gemma,summarization,short, , , , , , , , , , 
run_23_repetition_29,TODO,v1,gemma,summarization,long, , , , , , , , , , 
run_24_repetition_29,TODO,v1,qwen,generation,short, , , , , , , , , , 
run_25_repetition_29,TODO,v1,qwen,generation,long, , , , , , , , , , 
run_26_repetition_29,TODO,v1,qwen,answering,short, , , , , , , , , , 
run_27_repetition_29,TODO,v1,qwen,answering,long, , , , , , , , , , 
run_28_repetition_29,TODO,v1,qwen,summarization,short, , , , , , , , , , 
run_29_repetition_29,TODO,v1,qwen,summarization,long, , , , , , , , , , 
run_30_repetition_29,TODO,v1.1,gemma,generation,short, , , , , , , , , , 
run_31_repetition_29,TODO,v1.1,gemma,generation,long, , , , , , , , , , 
run_32_repetition_29,TODO,v1.1,gemma,answering,short, , , , , , , , , , 
run_33_repetition_29,TODO,v1.1,gemma,answering,long, , , , , , , , , , 
run_34_repetition_29,TODO,v1.1,gemma,summarization,short, , , , , , , , , , 
run_35_repetition_29,TODO,v1.1,gemma,summarization,long, , , , , , , , , , 
run_36_repetition_29,TODO,v1.5,qwen,generation,short, , , , , , , , , , 
run_37_repetition_29,TODO,v1.5,qwen,generation,long, , , , , , , , , , 
run_38_repetition_29,TODO,v1.5,qwen,answering,short, , , , , , , , , , 
run_39_repetition_29,TODO,v1.5,qwen,answering,long, , , , , , , , , , 
run_40_repetition_29,TODO,v1.5,qwen,summarization,short, , , , , , , , , , 
run_41_repetition_29,TODO,v1.5,qwen,summarization,long, , , , , , , , , , 
run_42_repetition_29,TODO,v2,gemma,generation,short, , , , , , , , , , 
run_43_repetition_29,TODO,v2,gemma,generation,long, , , , , , , , , , 
run_44_repetition_29,TODO,v2,gemma,answering,short, , , , , , , , , , 
run_45_repetition_29,TODO,v2,gemma,answering,long, , , , , , , , , , 
run_46_repetition_29,TODO,v2,gemma,summarization,short, , , , , , , , , , 
run_47_repetition_29,TODO,v2,gemma,summarization,long, , , , , , , , , , 
run_48_repetition_29,TODO,v2,qwen,generation,short, , , , , , , , , , 
run_49_repetition_29,TODO,v2,qwen,generation,long, , , , , , , , , , 
run_50_repetition_29,TODO,v2,qwen,answering,short, , , , , , , , , , 
run_51_repetition_29,TODO,v2,qwen,answering,long, , , , , , , , , , 
run_52_repetition_29,TODO,v2,qwen,summarization,short, , , , , , , , , , 
run_53_repetition_29,TODO,v2,qwen,summarization,long, , , , , , , , , , 
run_54_repetition_29,TODO,v2.5,qwen,generation,short, , , , , , , , , , 
run_55_repetition_29,TODO,v2.5,qwen,generation,long, , , , , , , , , , 
run_56_repetition_29,TODO,v2.5,qwen,answering,short, , , , , , , , , , 
run_57_repetition_29,TODO,v2.5,qwen,answering,long, , , , , , , , , , 
